customer_id,hist_avg_spend,hist_median_spend,hist_tx_count
90803,66.88666666666667,65.04,3
90804,159.39,159.39,1
90805,39.18,39.18,1
90806,47.230000000000004,47.230000000000004,2
90807,527.76,527.76,1
90808,80.41,80.41,1
90809,155.01,155.01,1
90810,35.67,35.67,1
90811,17.79,17.79,2
90812,77.46,77.46,1
90814,44.25,44.25,1
90817,78.73333333333333,79.18,3
90821,40.955,40.955,2
90822,63.6,63.6,1
90823,40.21,40.21,1
90825,112.675,112.675,2
90826,30.97,30.97,1
90829,12.84,12.84,1
90830,38.62,38.62,1
90831,57.08,57.08,1
90832,29.66,29.66,1
90833,50.42,50.42,2
90836,115.98,71.46,3
90837,64.02,64.02,1
90838,143.185,143.185,2
90839,60.790000000000006,60.790000000000006,2
90841,13.35,13.35,1
90842,84.87,84.87,1
90845,55.17,55.17,2
90846,69.95,69.95,2
90848,49.11,49.11,1
90849,138.76,138.76,2
90850,12.44,12.44,1
90851,38.77,38.77,1
90852,66.9,66.9,1
90855,26.44,26.44,1
90857,38.31,38.31,1
90859,23.69,23.69,1
90862,17.8,17.8,1
90863,65.17,65.17,1
90866,94.28,94.28,1
90867,72.42,72.42,1
90869,113.26,113.26,1
90870,23.73,23.73,1
90876,97.75333333333333,129.78,3
90879,20.43,20.43,1
90880,84.35,84.35,2
90882,78.7,78.7,1
90883,150.65666666666667,168.53,3
90884,109.112,54.58,5
90886,62.129999999999995,62.129999999999995,2
90888,82.675,82.675,2
90893,39.22,39.22,1
90894,115.79,115.79,1
90895,19.79,19.79,1
90896,291.68,291.68,1
90897,29.99,29.99,1
90898,46.19,46.19,2
90899,92.24,92.24,1
90900,55.95,55.95,1
90901,43.84,43.84,1
90903,88.615,88.615,2
90904,310.99,310.99,2
90905,147.79999999999998,98.23,3
90907,29.31,29.31,1
90909,89.66,89.66,2
90910,43.49,43.49,1
90911,56.334999999999994,56.334999999999994,2
90912,97.69,97.69,1
90913,179.56,179.56,1
90915,55.1,55.1,1
90917,43.98,43.98,1
90918,136.97,136.97,1
90919,164.88,164.88,1
90920,125.22333333333331,139.69,3
90922,45.455,45.455,2
90925,72.92,72.92,1
90927,87.38999999999999,87.38999999999999,2
90928,55.61,55.61,1
90930,75.56,75.56,1
90931,18.71,18.71,1
90934,30.44,30.44,1
90935,144.425,144.425,2
90937,54.965,54.965,2
90939,180.31,180.31,1
90942,63.86,63.86,1
90945,74.46,74.46,1
90946,104.95666666666666,110.15,3
90949,107.13999999999999,58.21,3
90950,130.37,130.37,2
90953,97.95,97.95,1
90954,276.0,276.0,1
90956,42.9,40.9,3
90957,255.87,255.87,1
90959,41.51,41.51,1
90961,86.55666666666667,98.84,3
90962,57.02,57.02,1
90964,30.32,30.32,1
90967,176.36666666666667,162.18,3
90970,21.71,21.71,2
90971,45.265,45.265,2
90974,16.67,16.67,1
90975,111.01,111.01,2
90976,185.89,185.89,2
90980,102.07,102.07,1
90981,43.385,43.385,2
90983,53.4,53.4,1
90986,35.7,35.7,1
90987,37.51,37.51,1
90988,196.18,196.18,1
90989,16.98,16.98,1
90990,332.17,332.17,1
90991,43.84,43.84,1
90992,85.69,85.69,1
90993,333.63,333.63,2
90995,80.755,80.48,6
90996,108.81,108.81,1
90999,45.22,45.22,1
91000,74.38,74.38,2
91001,46.645,46.645,2
91002,23.095,23.095,2
91003,64.77,64.77,1
91004,304.96,304.96,1
91009,65.25,65.25,1
91017,43.07,43.07,1
91019,51.83,51.83,1
91020,94.34,94.34,1
91021,40.26,40.26,1
91022,100.76,100.76,1
91023,243.84,243.84,1
91024,10.96,10.96,1
91026,11.82,11.82,1
91027,23.04,23.04,1
91029,49.63,49.63,1
91030,25.26,25.26,1
91031,52.175,52.175,2
91034,119.05,119.05,1
91035,31.6,31.6,2
91036,58.77,58.77,1
91038,82.3,82.3,1
91042,78.75,78.75,1
91043,119.03,119.03,1
91048,109.05,109.05,2
91049,42.01,42.01,1
91050,46.11,46.11,1
91053,81.3,81.3,1
91054,51.39,51.39,1
91058,70.87,70.87,1
91060,91.39,91.39,1
91061,146.39,43.97,3
91062,198.03,198.03,2
91064,315.22,315.22,1
91065,74.25,74.25,1
91066,99.68,99.68,2
91067,15.76,15.76,1
91068,148.005,148.005,2
91070,13.9,13.9,1
91071,187.53,187.53,1
91072,40.989999999999995,40.989999999999995,2
91073,113.095,113.095,2
91074,208.72,208.72,1
91076,39.69,39.69,2
91077,11.51,11.51,1
91078,77.64,77.64,1
91079,37.38,37.38,1
91080,39.58,39.58,1
91082,17.14,17.14,1
91083,169.17,169.17,1
91085,126.81,126.81,1
91086,26.01,26.01,1
91087,21.86,21.86,1
91088,46.65,46.65,1
91091,37.29,37.29,1
91092,64.68,64.68,1
91095,174.24,174.24,1
91096,360.68,360.68,1
91098,87.96,87.96,1
91099,126.93,126.93,1
91100,120.16,120.16,1
91104,76.77,76.77,1
91105,152.685,152.685,2
91106,41.004999999999995,41.004999999999995,2
91107,192.22,192.22,1
91109,73.84,73.84,1
91111,170.42,170.42,1
91112,48.61,48.61,1
91113,120.82,120.82,1
91114,44.73,44.73,1
91115,18.78,18.78,2
91116,38.56,38.56,1
91117,69.16000000000001,69.16000000000001,2
91118,49.14,49.14,2
91119,72.57,72.57,2
91120,71.92,71.92,1
91121,156.84,156.84,1
91122,206.95999999999998,206.95999999999998,2
91123,103.85,103.85,2
91126,35.42,35.42,1
91128,174.03,174.03,1
91130,95.75,95.75,1
91131,61.19333333333333,67.28,3
91136,66.04,75.27,3
91139,141.41,134.72,4
91140,136.83499999999998,136.83499999999998,2
91141,53.44,53.44,1
91143,118.78,118.78,1
91145,91.22,70.18,5
91146,109.33500000000001,109.33500000000001,2
91147,533.22,533.22,1
91148,129.06,129.06,1
91151,145.06,145.06,2
91152,25.37,25.37,1
91153,29.48,29.48,1
91155,93.24,93.24,1
91156,108.755,108.755,2
91157,330.66,330.66,1
91158,75.38,75.38,2
91159,73.76,73.76,1
91161,197.52666666666664,43.84,3
91162,189.87,189.87,1
91163,16.24,16.24,1
91165,112.89,112.89,1
91166,106.205,108.965,4
91170,50.519999999999996,50.519999999999996,2
91171,73.34,73.34,1
91175,69.825,69.825,2
91176,58.00666666666667,68.28,3
91177,798.72,798.72,1
91178,72.81,72.81,1
91179,155.76,155.76,2
91180,62.36,62.36,1
91181,49.81,49.81,1
91182,46.28,46.28,1
91183,32.435,32.435,2
91188,82.85,82.85,1
91193,89.10000000000001,89.10000000000001,2
91194,101.99,101.99,1
91196,127.61,127.61,2
91197,214.8,214.8,1
91198,9.88,9.88,1
91199,113.36,113.36,1
91204,39.76,39.76,1
91206,53.0,53.0,1
91207,102.60666666666667,103.61,3
91209,196.51,143.07,3
91210,148.3,148.3,1
91211,44.22,44.22,2
91213,114.78,114.78,1
91215,42.74,42.74,1
91216,16.44,16.44,1
91217,244.92,244.92,1
91220,55.06,55.06,1
91221,88.19,88.19,1
91222,53.760000000000005,53.760000000000005,2
91223,69.41,69.41,1
91225,80.8,80.43,3
91226,115.88499999999999,115.88499999999999,2
91229,52.79,52.79,1
91236,29.79,29.79,1
91238,140.99,140.99,2
91241,51.76,51.76,1
91245,34.32,34.32,1
91247,16.19,16.19,1
91248,66.44,66.44,1
91249,51.47,51.47,1
91250,16.37,16.37,1
91252,33.22,33.22,1
91254,150.765,150.765,2
91256,109.67,68.67,3
91258,34.71,34.71,1
91259,82.49,82.49,1
91261,58.665000000000006,58.665000000000006,2
91262,109.50999999999999,109.50999999999999,2
91263,176.25,176.25,2
91264,194.77,194.77,1
91265,91.7875,105.595,4
91269,45.5,45.5,1
91270,76.345,76.345,2
91271,141.7,141.7,1
91272,37.3,37.3,1
91273,102.4,102.4,1
91274,35.08,35.08,1
91275,77.29,77.29,1
91276,56.215,56.215,2
91277,67.765,67.765,2
91279,11.225000000000001,11.225000000000001,2
91280,51.620000000000005,51.620000000000005,2
91281,94.515,94.515,2
91282,42.88,42.88,2
91283,21.3,21.3,2
91284,54.07,54.07,1
91288,55.864999999999995,55.864999999999995,2
91289,33.07,33.07,1
91291,21.333333333333332,24.85,3
91292,97.5,97.5,1
91294,94.705,94.705,2
91295,176.85,176.85,1
91296,224.26,224.26,1
91299,12.04,12.04,1
91301,133.65,133.65,1
91302,74.4525,47.79,4
91303,129.555,129.555,2
91304,56.8,56.8,1
91305,86.18,86.18,2
91307,89.99000000000001,91.97,3
91308,125.16,125.16,1
91309,64.84,64.84,1
91311,15.15,15.15,2
91312,19.935,19.935,2
91313,80.05,80.05,1
91314,231.41500000000002,231.41500000000002,2
91315,28.785,28.785,2
91318,91.3,91.3,1
91319,25.355,25.355,2
91320,20.28,20.28,1
91321,78.06,78.06,1
91322,51.33,51.33,1
91324,69.13,69.13,1
91327,75.875,75.875,2
91328,32.03,32.03,1
91330,27.8,27.8,2
91331,77.66,77.66,1
91332,208.825,208.825,2
91333,72.9,72.9,1
91334,78.925,78.925,2
91336,43.86,43.86,1
91338,573.48,573.48,1
91340,23.5,23.5,2
91341,199.045,199.045,2
91342,32.86,32.86,1
91344,30.96,30.96,1
91345,111.13,118.92,3
91346,131.14,131.14,1
91347,158.99,158.99,1
91348,36.77,36.77,1
91351,49.56,49.56,1
91352,40.11,40.11,1
91357,99.79666666666667,120.16,3
91359,263.01,263.01,1
91361,31.65,31.65,1
91362,23.79,23.79,1
91363,77.43,77.43,2
91364,106.45,106.45,1
91368,116.67999999999999,116.67999999999999,2
91370,86.54,86.54,2
91371,48.8,48.8,1
91372,93.38499999999999,93.38499999999999,2
91373,183.56,183.56,1
91374,54.952,47.78,5
91375,52.95,52.95,1
91376,68.12,68.12,1
91377,214.49,214.49,1
91380,84.8,74.91,5
91382,111.475,111.475,2
91383,50.08,50.08,1
91384,100.46,100.46,1
91387,82.70666666666666,71.14,3
91389,76.74,76.74,1
91390,99.24,99.24,1
91391,234.84,234.84,1
91394,116.93,116.93,1
91399,76.8,76.8,1
91401,38.269999999999996,38.269999999999996,2
91404,144.02,144.02,1
91406,68.31,59.68,3
91407,21.21,21.21,2
91408,65.8,65.8,1
91410,105.41,105.41,2
91411,101.85000000000001,56.9,3
91412,154.86,154.86,1
91413,117.3,117.3,1
91414,70.34,70.34,1
91415,103.53333333333335,73.2,3
91417,48.96666666666667,53.63,3
91419,166.68,166.68,1
91420,104.85,104.85,1
91423,20.09,20.09,1
91424,79.07,79.07,1
91426,54.46,54.46,2
91427,102.07,102.07,1
91428,135.84,135.84,1
91430,93.265,93.265,2
91432,12.57,12.57,1
91433,30.259999999999998,30.259999999999998,2
91435,90.24000000000001,90.24000000000001,2
91439,83.785,83.785,2
91441,43.370000000000005,43.370000000000005,2
91443,178.54,178.54,1
91445,44.775,44.775,2
91446,103.00999999999999,110.37,3
91448,106.95,106.95,1
91449,14.78,14.78,1
91450,115.66,115.66,1
91452,106.66333333333334,101.56,3
91454,58.32,58.32,1
91455,121.36,121.36,1
91456,67.9,67.9,1
91458,131.4,131.4,2
91459,25.87,25.87,1
91461,10.39,10.39,1
91462,137.67,137.67,2
91463,311.37,311.37,1
91465,6.42,6.42,1
91466,68.51,68.51,1
91469,59.27,59.27,1
91470,152.97,152.97,1
91471,381.38,381.38,1
91472,251.74,251.74,1
91473,71.265,71.265,2
91474,257.585,257.585,2
91476,161.46,161.46,1
91478,151.25,151.25,2
91479,43.67,43.67,1
91480,61.25,61.25,1
91482,98.0,98.0,2
91483,46.89,46.89,2
91484,266.1766666666667,80.04,3
91486,121.92,121.92,1
91487,39.58,39.58,1
91489,75.665,75.665,2
91490,7.23,7.23,1
91492,33.56,33.56,1
91493,80.28,80.28,1
91495,76.07000000000001,76.07000000000001,2
91496,68.15,68.15,2
91499,173.8,173.8,1
91501,90.065,90.065,2
91502,259.03499999999997,259.03499999999997,2
91506,56.12,56.12,1
91508,194.36,194.36,1
91509,39.849999999999994,39.849999999999994,2
91510,26.57,26.57,2
91511,86.71333333333332,67.46,3
91512,108.12,108.12,2
91515,133.395,133.395,2
91517,29.64,29.64,1
91518,97.13999999999999,86.69,3
91519,449.12,449.12,1
91521,333.78,333.78,1
91522,26.205,26.205,2
91523,20.53,20.53,1
91524,160.92,160.92,1
91525,166.95,166.95,1
91528,75.34,75.34,1
91533,21.626666666666665,25.06,3
91534,81.51,81.51,1
91535,49.74,49.74,1
91541,51.1,51.1,2
91542,87.19,87.19,1
91545,282.94,282.94,1
91547,56.86,56.86,1
91548,111.715,111.715,2
91550,405.12,405.12,1
91551,52.75,52.75,1
91553,79.64,79.64,1
91556,76.23666666666666,75.56,3
91559,141.505,141.505,2
91561,150.86,150.86,1
91562,68.33500000000001,68.33500000000001,2
91564,49.26,49.26,1
91565,75.8,75.8,1
91566,83.08500000000001,83.08500000000001,2
91568,139.26,139.26,1
91569,66.35,66.35,1
91570,54.07333333333333,54.8,3
91571,20.39,20.39,1
91573,120.63999999999999,120.63999999999999,2
91574,36.14,36.14,1
91576,80.44,80.44,1
91577,213.58,112.91,3
91578,115.475,115.475,2
91580,73.14,73.14,1
91581,47.51,47.51,1
91583,85.31,85.31,2
91587,79.55000000000001,79.55000000000001,2
91588,43.855000000000004,43.855000000000004,2
91590,41.77,41.77,1
91591,161.935,161.935,2
91592,43.84,43.84,1
91593,92.74666666666667,78.91,3
91595,104.81,104.81,1
91596,74.8,74.8,1
91597,38.129999999999995,38.129999999999995,2
91599,170.82999999999998,170.82999999999998,2
91600,76.62,76.62,1
91601,152.16,152.16,1
91605,69.13,69.13,1
91607,74.58,74.58,2
91608,160.72,160.72,1
91611,58.045,58.045,2
91612,85.53999999999999,85.53999999999999,2
91613,13.52,13.52,1
91617,66.96,66.96,2
91619,126.256,113.48,5
91620,45.49,45.49,1
91621,104.65666666666668,99.3,3
91623,37.01666666666667,15.71,3
91624,56.60999999999999,57.72,3
91626,67.00333333333333,70.23,3
91628,44.73,44.73,1
91629,163.21,163.21,1
91632,29.71,29.71,1
91633,173.195,173.195,2
91634,135.41,135.41,2
91635,22.23,22.23,1
91636,103.48,103.48,1
91642,175.075,175.075,2
91643,98.39,98.39,1
91645,46.64,46.64,2
91646,55.49,55.49,1
91647,108.25,54.04,3
91651,154.38,154.38,1
91654,196.26,196.26,1
91656,10.61,10.61,1
91657,50.68,50.68,1
91659,9.04,9.04,1
91660,78.87,78.87,1
91661,73.35,73.35,1
91664,104.92,104.92,1
91665,15.65,15.65,1
91666,61.68333333333334,85.77,3
91669,282.75,282.75,1
91670,74.92,74.92,2
91671,403.16,403.16,1
91672,43.02,43.02,1
91673,50.644999999999996,50.644999999999996,2
91675,65.08,65.08,1
91676,197.76,197.76,2
91678,59.9,59.9,1
91679,251.545,251.545,2
91682,66.59,66.59,1
91683,29.62,29.62,1
91684,51.660000000000004,51.660000000000004,2
91685,89.58,89.58,2
91686,75.51,75.51,1
91688,23.94,23.94,1
91690,99.155,99.155,2
91693,33.37,33.37,1
91694,128.915,128.915,2
91695,23.27,23.27,1
91696,15.72,15.72,1
91697,17.39,17.39,1
91698,35.93,35.93,2
91699,58.99,60.005,4
91701,28.369999999999997,28.369999999999997,2
91704,24.740000000000002,24.740000000000002,2
91705,121.87,121.87,1
91706,74.49,74.49,1
91707,51.47,51.47,1
91709,60.03666666666667,73.34,3
91710,15.93,15.93,1
91711,103.505,103.505,2
91712,127.015,127.015,2
91713,69.1,69.1,1
91714,73.82,73.82,2
91715,40.78,40.78,1
91718,85.21999999999998,71.85,3
91720,57.32,57.32,1
91721,123.24499999999999,123.24499999999999,2
91722,17.14,17.14,1
91724,45.845,45.845,2
91725,105.67333333333333,109.97,3
91726,45.495,45.495,2
91727,271.89,271.89,1
91732,75.55,75.55,1
91736,63.6,63.6,2
91737,796.96,796.96,1
91738,279.65,279.65,1
91739,116.655,116.655,2
91740,83.55,83.55,1
91743,13.61,13.61,1
91744,110.37,110.37,1
91747,31.415,31.415,2
91748,91.055,91.055,2
91750,56.605000000000004,56.605000000000004,2
91752,105.12,105.12,1
91755,33.61,33.61,1
91756,76.32,76.32,1
91758,19.6,19.6,2
91759,144.33,144.33,1
91761,132.87666666666667,52.56,3
91762,61.525,61.525,2
91764,169.17,169.17,1
91769,46.35,46.35,1
91770,167.3,167.3,2
91771,37.35,37.35,1
91772,32.74,32.74,1
91774,61.2,61.2,1
91776,154.1,154.1,1
91777,242.9,242.9,1
91778,97.66499999999999,97.66499999999999,2
91779,34.95,34.95,1
91782,50.08,50.08,1
91783,110.04,110.04,1
91784,122.5,122.5,1
91785,14.815,14.815,2
91786,33.08,33.08,1
91787,159.965,159.965,2
91788,39.73,39.73,1
91789,94.7,94.7,2
91790,156.43,156.43,1
91791,146.53333333333333,185.04,3
91792,43.24,43.24,1
91793,145.59,145.59,1
91794,88.28999999999999,88.28999999999999,2
91798,79.64,79.64,1
91799,109.82,109.82,1
91800,15.93,15.93,1
91801,65.8,65.8,1
91803,141.47,141.47,1
91804,70.23,70.23,1
91805,245.6,245.6,1
91806,31.876666666666665,35.12,3
91807,143.39,143.39,1
91808,77.74,77.74,1
91811,152.7,152.7,1
91814,26.64,26.64,1
91815,388.32,388.32,1
91816,195.76,195.76,1
91817,86.32,86.32,1
91822,245.0,245.0,1
91824,138.75,138.75,1
91825,90.81,90.81,1
91826,175.92,175.92,1
91827,83.285,61.06,4
91828,57.585,57.585,2
91829,80.17,80.17,1
91830,67.795,67.795,2
91831,55.18,55.18,1
91832,54.305,54.305,2
91833,124.44,124.44,2
91834,37.82,21.625,4
91835,17.24,17.24,1
91836,69.27666666666666,32.73,3
91837,101.54,101.54,1
91838,217.92,217.92,1
91839,39.99,36.51,4
91842,40.29,40.29,1
91848,74.25999999999999,59.325,4
91849,366.7,366.7,2
91850,88.708,37.0,5
91851,53.22,53.22,2
91854,20.09,20.09,1
91855,148.67333333333332,32.84,3
91856,153.08,153.08,1
91858,76.99,76.99,1
91859,75.9525,63.335,4
91860,38.445,38.445,2
91862,115.02,115.02,1
91863,103.2,103.2,1
91867,225.20999999999998,225.20999999999998,2
91868,63.24666666666667,54.05,3
91870,60.08,60.08,1
91871,33.29,33.29,1
91872,58.37,58.37,1
91875,155.4,155.4,2
91876,106.89,106.89,1
91878,101.26,101.26,2
91879,252.10000000000002,252.10000000000002,2
91880,13.05,13.05,1
91881,80.04,80.04,1
91882,100.65,100.65,1
91883,184.08,184.08,1
91885,239.07500000000002,239.07500000000002,2
91886,190.41,190.41,1
91887,188.28,188.28,2
91888,161.21,161.21,1
91890,125.24,125.24,1
91891,71.06,71.06,1
91892,52.285,52.285,2
91895,160.83,160.83,1
91896,11.6,11.6,1
91898,53.1,53.1,1
91900,82.19,82.19,1
91901,106.89,106.89,1
91902,62.98,62.98,1
91904,74.54,74.54,1
91909,82.62,82.62,2
91910,53.94,53.94,1
91911,45.199999999999996,46.2,3
91913,60.73,60.73,1
91914,147.145,147.145,2
91915,393.9,393.9,1
91916,84.87,84.87,1
91917,138.57,138.57,1
91918,7.76,7.76,1
91920,19.189999999999998,19.189999999999998,2
91922,181.92,181.92,1
91923,85.5,85.5,1
91924,171.13,171.13,1
91926,57.410000000000004,57.410000000000004,2
91928,32.85,18.93,3
91930,130.22,130.22,1
91933,113.70666666666666,106.23,3
91934,119.52,119.52,1
91937,74.12,74.12,1
91938,68.57,68.57,1
91940,16.28,16.28,1
91941,235.45,92.96000000000001,4
91943,54.69,54.69,1
91944,86.73,86.73,1
91945,152.16,152.16,1
91949,135.72,135.72,2
91950,64.21,64.21,1
91951,107.33,107.33,1
91955,31.36,31.36,1
91958,190.83,190.83,1
91964,48.120000000000005,58.26,3
91965,14.39,14.39,1
91967,144.36,144.36,1
91969,60.68000000000001,60.68000000000001,2
91971,39.97666666666667,23.05,3
91972,14.44,14.44,1
91974,11.42,11.42,1
91977,58.666666666666664,20.84,3
91979,308.83,308.83,2
91980,55.8,55.8,2
91982,89.13,89.13,1
91984,165.345,165.345,2
91987,92.77,92.77,1
91991,85.72,60.235,4
91994,164.57500000000002,164.57500000000002,2
91996,83.02,83.02,1
91999,98.58500000000001,98.58500000000001,2
92001,63.52,63.52,1
92002,30.62,30.62,2
92003,227.875,227.875,2
92005,63.434999999999995,63.434999999999995,2
92006,198.24,198.24,1
92007,57.15,57.15,1
92008,134.54333333333332,75.02,3
92009,75.01,75.01,1
92010,33.69,33.69,1
92011,63.25,63.25,1
92014,84.60333333333334,62.15,3
92015,106.8,86.42,3
92016,97.79666666666667,76.33,3
92017,31.255,31.255,2
92018,60.046666666666674,70.2,3
92019,58.625,58.625,2
92021,179.51999999999998,179.51999999999998,2
92022,70.77,70.77,1
92025,61.24,61.24,1
92026,53.7,53.7,1
92027,62.805,62.805,2
92028,83.06666666666666,67.67,3
92029,44.56,44.56,1
92030,301.90000000000003,301.90000000000003,2
92031,102.6,102.6,1
92033,63.196666666666665,29.42,3
92035,108.56,108.56,1
92036,29.805,29.805,2
92039,33.06,35.47,3
92040,88.42,88.42,2
92041,178.47,178.47,1
92042,81.24,81.24,1
92045,76.845,76.845,2
92046,171.26999999999998,171.26999999999998,2
92048,25.74,25.74,1
92049,140.42,140.42,1
92051,33.54,33.54,1
92052,75.44,75.44,1
92054,128.93,128.93,1
92055,28.33,28.33,2
92056,41.986666666666665,28.4,3
92058,126.782,39.63,5
92059,16.61,16.61,1
92060,69.05,69.05,1
92064,122.555,122.555,2
92065,39.32,39.32,2
92066,152.48,152.48,1
92069,53.71,53.71,1
92071,223.5,223.5,1
92074,60.79,60.79,1
92075,21.21,21.21,1
92076,34.33,34.33,1
92077,57.510000000000005,57.510000000000005,2
92078,173.04,173.04,1
92080,140.86,140.86,1
92081,101.455,101.455,2
92084,58.973333333333336,64.92,3
92090,372.29,372.29,1
92091,134.65,97.1,3
92094,277.38,277.38,1
92095,103.72999999999999,103.72999999999999,2
92096,54.23,54.23,1
92097,13.41,13.41,1
92099,113.82,113.82,1
92101,48.6,48.6,1
92102,210.71666666666667,227.64,3
92103,26.44,26.44,1
92105,37.11,37.11,1
92106,85.825,85.825,2
92107,382.14,382.14,1
92108,44.55,44.55,1
92109,172.49,172.49,1
92110,88.05,88.05,1
92112,203.41,203.41,1
92115,15.74,15.74,1
92118,75.0,75.0,2
92119,204.1,204.1,1
92122,38.14,38.14,1
92124,145.57,145.57,1
92125,231.03,231.03,1
92126,47.59,47.59,1
92127,121.95,121.95,1
92128,119.64,119.64,2
92129,63.29,63.29,1
92131,61.629999999999995,61.629999999999995,2
92132,128.4,128.4,2
92133,67.95,67.95,1
92135,47.51,47.51,1
92138,106.81,106.81,2
92141,53.14,38.84,4
92145,23.72,23.72,1
92146,26.44,26.44,1
92147,231.07,231.07,1
92148,66.49,66.49,1
92150,126.9,126.9,2
92153,32.22,32.22,1
92155,44.12,44.12,1
92158,81.73,81.73,1
92159,15.33,15.33,1
92162,146.36,146.36,1
92163,67.0,67.0,1
92164,76.27,76.27,1
92166,14.54,14.54,1
92168,113.815,113.815,2
92170,150.54,150.54,1
92171,85.39,85.39,1
92173,69.3,69.3,1
92174,189.28,189.28,1
92175,164.26,164.26,1
92177,32.38,32.38,1
92178,27.0,27.0,1
92179,26.825000000000003,26.825000000000003,2
92180,196.56,196.56,1
92181,68.0,68.0,1
92182,135.835,135.835,2
92185,69.1,69.1,1
92186,39.91,39.91,1
92189,88.72999999999999,88.72999999999999,2
92190,80.16499999999999,80.16499999999999,2
92192,172.42,172.42,1
92194,259.56,259.56,1
92196,104.09,104.09,1
92197,11.42,11.42,1
92198,44.23,44.23,1
92201,148.61,148.61,1
92202,73.7,73.7,1
92204,95.10666666666667,92.43,3
92205,90.58,90.58,1
92207,30.13,30.13,1
92211,58.42,58.42,1
92212,177.68,177.68,1
92213,135.71,131.74,3
92214,33.656666666666666,32.6,3
92215,94.22,94.22,1
92218,69.935,69.935,2
92219,121.66499999999999,121.66499999999999,2
92220,126.81,126.81,1
92221,158.6875,167.625,4
92223,59.5,59.5,1
92224,165.7,165.7,1
92225,27.075000000000003,27.075000000000003,2
92227,59.99,59.99,1
92230,56.61666666666667,60.82,3
92233,37.605,37.605,2
92234,114.495,114.495,2
92235,170.51,170.51,1
92236,28.08,28.08,1
92237,78.725,78.725,2
92238,189.65,189.65,1
92239,138.4,138.4,2
92240,48.1,48.1,1
92242,58.67,58.67,1
92244,226.64,226.64,1
92245,139.75,100.21,3
92246,64.67,64.67,2
92248,81.92,81.92,1
92250,18.88,18.88,1
92251,151.41,151.41,1
92252,212.61,212.61,1
92253,40.14,40.14,1
92254,18.63,18.63,1
92257,15.91,15.91,1
92259,69.73,69.73,1
92264,77.56,77.56,1
92265,48.050000000000004,28.34,3
92267,65.255,65.255,2
92268,177.435,177.435,2
92272,71.01,71.01,1
92275,63.25,63.25,1
92279,63.30333333333334,34.77,3
92280,216.07,216.07,1
92282,43.879999999999995,32.38,4
92285,33.94,33.94,1
92286,87.18,87.18,1
92289,88.41000000000001,78.75,3
92290,73.3,73.3,1
92292,86.5,86.5,2
92297,102.44,102.44,1
92298,257.445,257.445,2
92299,95.90200000000002,85.5,5
92301,66.98,66.98,1
92302,156.61,156.61,2
92304,72.69,72.69,1
92305,29.75,29.75,1
92306,69.16,69.16,1
92307,157.81,157.81,1
92308,327.56,327.56,1
92311,74.12,74.12,1
92314,64.45,64.45,1
92319,33.53,33.53,1
92320,263.19,263.19,2
92321,31.88,31.88,1
92323,44.25,44.25,1
92325,37.12,23.93,3
92326,30.735,30.735,2
92327,47.45,47.45,2
92329,166.7,166.7,1
92330,104.28333333333335,88.17,3
92334,81.5,81.5,1
92335,55.2,55.2,1
92337,247.32,247.32,1
92338,35.32,35.32,1
92341,51.59,51.59,1
92343,24.162499999999998,16.564999999999998,4
92346,60.28,60.28,1
92347,127.32,127.32,1
92348,51.33,51.33,2
92349,256.65,256.65,2
92350,65.95,65.95,1
92351,54.37,54.37,1
92352,83.16,83.16,1
92354,102.82333333333334,72.8,3
92359,154.9,154.9,2
92362,35.365,35.365,2
92363,53.97,53.97,1
92364,79.41,79.41,1
92365,62.09,62.09,2
92367,15.22,15.22,1
92368,25.33,25.33,1
92369,201.24,201.24,1
92370,37.855,37.855,2
92371,73.41,73.41,1
92374,189.66000000000003,189.66000000000003,2
92375,65.545,65.545,2
92376,61.394999999999996,61.394999999999996,2
92378,36.873333333333335,42.11,3
92380,13.13,13.13,1
92381,63.08,63.08,2
92384,138.5375,124.875,4
92385,99.04,99.04,1
92387,13.29,13.29,1
92389,10.05,10.05,1
92390,13.9,13.9,1
92391,33.68,33.68,1
92393,53.17,53.17,1
92394,46.32,46.32,2
92396,93.32,93.32,2
92397,32.21,32.21,2
92398,42.22,42.22,1
92399,76.98,76.98,1
92402,42.565,42.565,2
92405,13.35,13.35,1
92410,57.99333333333334,36.79,3
92412,23.06,23.06,1
92413,107.25,107.25,2
92414,36.39,36.39,1
92415,33.04,33.04,1
92417,8.97,8.97,1
92419,56.9,56.9,1
92420,332.45,332.45,1
92428,163.86,163.86,1
92429,129.19,129.19,2
92430,23.41,23.41,1
92431,28.64,28.64,1
92432,441.35,441.35,1
92433,152.25,152.25,1
92434,545.04,545.04,1
92435,65.07,65.07,1
92436,53.905,53.905,2
92437,56.99,56.99,1
92440,228.2,228.2,1
92443,80.745,80.745,2
92445,113.82,113.82,1
92446,120.97,120.97,1
92447,79.16,79.16,2
92448,40.87,40.87,1
92449,77.43,77.43,1
92450,65.57,65.57,1
92451,21.78,21.78,1
92452,42.12,42.12,1
92453,88.465,88.465,2
92456,213.70000000000002,193.24,3
92457,114.16666666666667,134.16,3
92459,116.16,116.16,1
92461,25.895,25.895,2
92464,41.0,41.0,2
92465,95.72333333333334,60.06,3
92466,45.84,45.84,1
92468,153.76,153.76,2
92469,94.86,94.86,2
92470,52.06,52.06,1
92472,78.16,78.16,1
92473,16.2,16.2,1
92474,115.37,115.37,1
